,Date/Time,temp_amb,Environment:Site Wind Speed [m/s](TimeStep),solar,occ,LIVING_UNIT1:Space People Occupant Count [](TimeStep),temp_room,Int_cov,Sur_cov,LIVING_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),Eng_stg,LIVING_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),ATTIC_UNIT1:Zone Mean Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),heating,cooling,LIVING_UNIT1:Zone Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep) ,Time,day_sin,day_cos,phvac
2023-07-31 03:00:00, 07/31  03:15:00,75.02,1.95,0.0,3.0,3.0,78.20729883086058,239.8465595770361,-211.39036535224403,0.0,0.0,0.0,0.0,30.70954087501651,0.0,21.881238739403244,0.0,11.35689876182902,0.0,0.0,0.0,0.0,12.87642588468567,0.0,18.92669623950396,0.0,-0.3104037647801076,0.0,0.0,0.0,0.0,-0.3899380049206425,0.0,0.0,0.0,25.670721572700323,21.0,24.0,0.0,0.0,21.881238739403244,21.0,24.0,0.0,0.0,18.92669623950396,21.0,24.0,2023-07-31 03:00:00,0.7071067811865475,0.7071067811865476,0.0
2023-07-31 03:15:00, 07/31  03:30:00,75.02,1.3,0.0,3.0,3.0,78.28092671076986,239.13051594217976,-215.61565738754268,0.0,0.0,0.0,0.0,26.30499429966713,0.0,21.955441921035145,0.0,3.7334075727197655,0.0,0.0,0.0,0.0,7.522679112089109,0.0,18.923692785691205,0.0,-0.2312666790972706,0.0,0.0,0.0,0.0,-0.2750202624592662,0.0,0.0,0.0,25.7116259504277,21.0,24.0,0.0,0.0,21.955441921035145,21.0,24.0,0.0,0.0,18.923692785691205,21.0,24.0,2023-07-31 03:15:00,0.7518398074789773,0.659345815100069,0.0
2023-07-31 03:30:00, 07/31  03:45:00,75.02,0.65,0.0,3.0,3.0,78.34302853537562,238.5159211860924,-218.29334351548133,0.0,0.0,0.0,0.0,22.185177231729888,0.0,21.949878946821123,0.0,-5.519343755535676,0.0,0.0,0.0,0.0,-0.5639820004023633,0.0,18.92077748514249,0.0,-0.2985288132000043,0.0,0.0,0.0,0.0,-0.2669509088086053,0.0,0.0,0.0,25.746126964097567,21.0,24.0,0.0,0.0,21.949878946821123,21.0,24.0,0.0,0.0,18.92077748514249,21.0,24.0,2023-07-31 03:30:00,0.7933533402912352,0.6087614290087207,0.0
2023-07-31 03:45:00, 07/31  04:00:00,75.02,0.0,0.0,3.0,3.0,78.39644452264585,237.9966882758976,-220.12767539324733,0.0,0.0,0.0,0.0,19.08092740372158,0.0,21.83139214898672,0.0,-18.85706490762721,0.0,0.0,0.0,0.0,-12.01718009553132,0.0,18.917140829285323,0.0,-0.3907401007241091,0.0,0.0,0.0,0.0,-0.3330087782839233,0.0,0.0,0.0,25.77580251258103,21.0,24.0,0.0,0.0,21.83139214898672,21.0,24.0,0.0,0.0,18.917140829285323,21.0,24.0,2023-07-31 03:45:00,0.8314696123025451,0.5555702330196024,0.0
2023-07-31 04:00:00, 07/31  04:15:00,74.75,0.375,0.0,3.0,3.0,78.45954998940363,244.9169788428568,-218.45625565873485,0.0,0.0,0.0,0.0,22.540166692471235,0.0,21.64279234544373,0.0,-21.23637167323469,0.0,0.0,0.0,0.0,-19.1404261673445,0.0,18.91264389348832,0.0,-0.4554130462971058,0.0,0.0,0.0,0.0,-0.4117910003427293,0.0,0.0,0.0,25.81086110522424,21.0,24.0,0.0,0.0,21.64279234544373,21.0,24.0,0.0,0.0,18.91264389348832,21.0,24.0,2023-07-31 04:00:00,0.8660254037844386,0.5000000000000001,0.0
2023-07-31 04:15:00, 07/31  04:30:00,74.48,0.75,0.0,3.0,3.0,78.5271865691314,244.38787836746923,-220.0342198393965,0.0,0.0,0.0,0.0,24.156282331085738,0.0,21.5023025317891,0.0,-7.817253872860948,0.0,0.0,0.0,0.0,-14.264686299429505,0.0,18.90787987523701,0.0,-0.4303700435685629,0.0,0.0,0.0,0.0,-0.43625524807685,0.0,0.0,0.0,25.84843698285077,21.0,24.0,0.0,0.0,21.5023025317891,21.0,24.0,0.0,0.0,18.90787987523701,21.0,24.0,2023-07-31 04:15:00,0.8968727415326883,0.4422886902190014,0.0
2023-07-31 04:30:00, 07/31  04:45:00,74.21000000000001,1.125,0.0,3.0,3.0,78.59125656416083,243.8198958642003,-222.5383384952772,0.0,0.0,0.0,0.0,22.88044102938065,0.0,21.49490260240705,0.0,8.881466437836874,0.0,0.0,0.0,0.0,-0.7513734952028464,0.0,18.903447619795028,0.0,-0.3724051506053394,0.0,0.0,0.0,0.0,-0.405880905564167,0.0,0.0,0.0,25.88403142453379,21.0,24.0,0.0,0.0,21.49490260240705,21.0,24.0,0.0,0.0,18.903447619795028,21.0,24.0,2023-07-31 04:30:00,0.9238795325112868,0.3826834323650898,0.0
2023-07-31 04:45:00, 07/31  05:00:00,73.94,1.5,0.0,3.0,3.0,78.67489372995792,243.2810133251023,-207.165124291109,0.0,0.0,0.0,0.0,29.864448909219,0.0,21.628855264841008,0.0,21.057259795300176,0.0,0.0,0.0,0.0,13.595095107362756,0.0,18.900055901664107,0.0,-0.2413159278560064,0.0,0.0,0.0,0.0,-0.3105979860423898,0.0,0.0,0.0,25.930496516643284,21.0,24.0,0.0,0.0,21.628855264841008,21.0,24.0,0.0,0.0,18.900055901664107,21.0,24.0,2023-07-31 04:45:00,0.9469301294951056,0.3214394653031617,0.0
2023-07-31 05:00:00, 07/31  05:15:00,73.94,1.125,0.0,3.0,3.0,78.80928652735403,263.3708410169721,-202.59425900761164,0.0,0.0,0.0,0.0,47.989069283456686,0.0,21.885452300135302,0.0,31.641025459155443,0.0,0.0,0.0,0.0,26.02621329193647,0.0,18.899213300142947,0.0,0.0856271722938259,0.0,0.0,0.0,0.0,-0.0771806979600001,0.0,0.0,0.0,26.00515918186335,21.0,24.0,0.0,0.0,21.885452300135302,21.0,24.0,0.0,0.0,18.899213300142947,21.0,24.0,2023-07-31 05:00:00,0.9659258262890682,0.2588190451025209,0.0
2023-07-31 05:15:00, 07/31  05:30:00,73.94,0.75,0.0,3.0,3.0,78.89174201617934,262.2355296313026,-189.20516493211983,0.0,0.0,0.0,0.0,70.91396965473234,0.0,22.16033072953453,0.0,56.74517980558069,0.0,0.0,0.0,0.0,53.543959565575136,0.0,18.90218506740714,0.0,0.4030368733285068,0.0,0.0,0.0,0.0,0.3226316188474827,0.0,0.0,0.0,26.050967786766297,21.0,24.0,0.0,0.0,22.16033072953453,21.0,24.0,0.0,0.0,18.90218506740714,21.0,24.0,2023-07-31 05:15:00,0.9807852804032304,0.1950903220161283,0.0
2023-07-31 05:30:00, 07/31  05:45:00,73.94,0.375,0.0,3.0,3.0,79.0816716561431,261.12217269330165,-199.83215770823404,0.0,0.0,0.0,0.0,65.30042554301401,0.0,22.680534852101324,0.0,48.22988209654711,0.0,0.0,0.0,0.0,51.08237555855536,0.0,18.908037043800466,0.0,0.6220651475249852,0.0,0.0,0.0,0.0,0.5886024047998493,0.0,0.0,0.0,26.156484253412835,21.0,24.0,0.0,0.0,22.680534852101324,21.0,24.0,0.0,0.0,18.908037043800466,21.0,24.0,2023-07-31 05:30:00,0.9914448613738104,0.1305261922200517,0.0
2023-07-31 05:45:00, 07/31  06:00:00,73.94,0.0,0.0,3.0,3.0,79.24673341551522,259.56666644819734,-203.30923091872828,0.0,0.0,0.0,0.0,57.33940916627531,0.0,23.187638103224373,0.0,53.43794085456095,0.0,0.0,0.0,0.0,52.00450051809125,0.0,18.916203902967105,0.0,0.8372842805671394,0.0,0.0,0.0,0.0,0.795904618410431,0.0,0.0,0.0,26.24818523084179,21.0,24.0,0.0,0.0,23.187638103224373,21.0,24.0,0.0,0.0,18.916203902967105,21.0,24.0,2023-07-31 05:45:00,0.9978589232386036,0.0654031292301432,0.0
2023-07-31 06:00:00, 07/31  06:15:00,74.21000000000001,0.375,0.0,3.0,3.0,79.42995161933493,270.19383820562285,-196.3571757676909,0.0,0.0,0.0,0.0,69.11147493133413,0.0,23.76282437368941,0.0,61.16628500811336,0.0,0.0,0.0,0.0,59.743002028184165,0.0,18.926788858582416,0.0,1.069909760808022,0.0,0.0,0.0,0.0,1.0227915129957654,0.0,0.0,0.0,26.34997312185273,21.0,24.0,0.0,0.0,23.76282437368941,21.0,24.0,0.0,0.0,18.926788858582416,21.0,24.0,2023-07-31 06:00:00,1.0,6.123233995736766e-17,0.0
2023-07-31 06:15:00, 07/31  06:30:00,74.48,0.75,0.0,3.0,3.0,79.54744238262383,268.53336994232666,-172.19855993760345,0.0,0.0,0.0,0.0,94.23419531249486,0.0,24.215370040076905,0.0,90.8072719297109,0.0,0.0,0.0,0.0,91.94985895632688,0.0,18.93643657230172,0.0,1.7919029811843012,0.0,0.0,0.0,0.0,1.7541258278012293,0.0,0.0,0.0,26.41524576812435,21.0,24.0,0.0,0.0,24.215370040076905,21.0,24.0,0.0,0.0,18.93643657230172,21.0,24.0,2023-07-31 06:15:00,0.9978589232386036,-0.0654031292301429,0.0
2023-07-31 06:30:00, 07/31  06:45:00,74.75,1.125,0.0,3.0,3.0,79.8025157547096,267.196837962422,-181.2016438604033,0.0,0.0,0.0,0.0,87.71502538655552,0.0,24.987812208290965,0.0,67.48353463382763,0.0,0.0,0.0,0.0,70.19518910709202,0.0,18.956087118545607,0.0,1.7868910190112586,0.0,0.0,0.0,0.0,1.7943688336145838,0.0,0.0,0.0,26.55695319706089,21.0,24.0,0.0,0.0,24.987812208290965,21.0,24.0,0.0,0.0,18.956087118545607,21.0,24.0,2023-07-31 06:30:00,0.9914448613738104,-0.1305261922200513,0.0
2023-07-31 06:45:00, 07/31  07:00:00,75.02,1.5,0.0,3.0,3.0,80.03168950133852,265.0694714431087,-186.88031586247823,0.0,0.0,0.0,0.0,79.19791125646569,0.0,25.60093803216517,0.0,60.40356853175243,0.0,0.0,0.0,0.0,59.83654217969363,0.0,18.97691360727743,0.0,1.9974469319801835,0.0,0.0,0.0,0.0,1.971319945302904,0.0,0.0,0.0,26.684271945188065,21.0,24.0,0.0,0.0,25.60093803216517,21.0,24.0,0.0,0.0,18.97691360727743,21.0,24.0,2023-07-31 06:45:00,0.9807852804032304,-0.1950903220161279,0.0
2023-07-31 07:00:00, 07/31  07:15:00,75.785,1.65,0.0,2.6493,2.6493,80.2375014431708,244.05386579563,-174.68882803171857,0.0,0.0,0.0,0.0,70.5847378249091,0.0,26.224254175056764,0.0,62.59836509174521,0.0,0.0,0.0,0.0,62.92874314734088,0.0,19.000844612087647,0.0,2.3313854306250925,0.0,0.0,0.0,0.0,2.294080355199525,0.0,0.0,0.0,26.79861191287267,21.0,24.0,0.0,0.0,26.224254175056764,21.0,24.0,0.0,0.0,19.000844612087647,21.0,24.0,2023-07-31 07:00:00,0.9659258262890684,-0.2588190451025206,0.0
2023-07-31 07:15:00, 07/31  07:30:00,76.55,1.8,0.0,2.6493,2.6493,80.4527269780809,242.52531156535647,-159.34616350803847,0.0,0.0,0.0,0.0,80.97867285071626,0.0,26.844365501218785,0.0,63.20080828876139,0.0,0.0,0.0,0.0,62.3738417506443,0.0,19.028618577456704,0.0,2.6936873546294966,0.0,0.0,0.0,0.0,2.654334888296056,0.0,0.0,0.0,26.918181654489388,21.0,24.0,0.0,0.0,26.844365501218785,21.0,24.0,0.0,0.0,19.028618577456704,21.0,24.0,2023-07-31 07:15:00,0.9469301294951056,-0.3214394653031613,0.0
2023-07-31 07:30:00, 07/31  07:45:00,77.31500000000001,1.95,0.0,2.6493,2.6493,80.71128203175957,240.76242124982667,-141.2837975573593,0.0,0.0,0.0,0.0,97.29320293498428,0.0,27.55204642319953,0.0,73.98322156136844,0.0,0.0,0.0,0.0,73.50979124710364,0.0,19.060750836987687,0.0,3.1194385807954754,0.0,0.0,0.0,0.0,3.072464912885688,0.0,0.0,0.0,27.06182335097754,21.0,24.0,0.0,0.0,27.55204642319953,21.0,24.0,0.0,0.0,19.060750836987687,21.0,24.0,2023-07-31 07:30:00,0.9238795325112868,-0.3826834323650895,0.0
2023-07-31 07:45:00, 07/31  08:00:00,78.08,2.1,0.0,2.6493,2.6493,81.01119561316699,238.63125901413025,-125.80990970285504,0.0,0.0,0.0,0.0,111.03013857628352,0.0,28.356151694894763,0.0,85.88386085218693,0.0,0.0,0.0,0.0,83.76146811059772,0.0,19.09847611520165,0.0,3.694562670043731,0.0,0.0,0.0,0.0,3.629827384546248,0.0,0.0,0.0,27.228442007314992,21.0,24.0,0.0,0.0,28.356151694894763,21.0,24.0,0.0,0.0,19.09847611520165,21.0,24.0,2023-07-31 07:45:00,0.8968727415326884,-0.4422886902190011,0.0
2023-07-31 08:00:00, 07/31  08:15:00,78.305,2.35,0.0,1.22583,1.22583,81.09177579258571,134.36325061928144,-59.15158596322596,0.0,0.0,0.0,0.0,81.92490336873037,0.0,29.120751498251824,0.0,136.65778975222526,0.0,0.0,0.0,0.0,139.6473734249678,0.0,19.13124235237559,0.0,5.783558203352495,0.0,0.0,0.0,0.0,5.816840196137022,0.0,0.0,0.0,27.27320877365873,21.0,24.0,0.0,0.0,29.120751498251824,21.0,24.0,0.0,0.0,19.13124235237559,21.0,24.0,2023-07-31 08:00:00,0.8660254037844387,-0.4999999999999998,0.0
2023-07-31 08:15:00, 07/31  08:30:00,78.53,2.6,0.0,1.22583,1.22583,81.36700048573374,134.16201556299316,-17.65143067111074,0.0,0.0,0.0,0.0,112.43829067930828,0.0,30.306894079252007,0.0,107.08844853488294,0.0,0.0,0.0,0.0,107.7774149647446,0.0,19.19279956125998,0.0,5.522173234245584,0.0,0.0,0.0,0.0,5.535081896087179,0.0,0.0,0.0,27.426111380963192,21.0,24.0,0.0,0.0,30.306894079252007,21.0,24.0,0.0,0.0,19.19279956125998,21.0,24.0,2023-07-31 08:15:00,0.8314696123025455,-0.555570233019602,0.0
2023-07-31 08:30:00, 07/31  08:45:00,78.755,2.85,0.0,1.22583,1.22583,81.69702473183497,133.0044594519096,-15.40656992153032,0.0,0.0,0.0,0.0,117.68507834290706,0.0,31.318854658073462,0.0,97.88503124744656,0.0,0.0,0.0,0.0,97.55942473471788,0.0,19.254358084967336,0.0,5.790556973971662,0.0,0.0,0.0,0.0,5.749080830230401,0.0,0.0,0.0,27.60945818435276,21.0,24.0,0.0,0.0,31.318854658073462,21.0,24.0,0.0,0.0,19.254358084967336,21.0,24.0,2023-07-31 08:30:00,0.7933533402912354,-0.6087614290087203,0.0
2023-07-31 08:45:00, 07/31  09:00:00,78.98,3.1,0.0,1.22583,1.22583,82.0331346381488,131.78367194873562,-10.763105215939373,0.0,0.0,0.0,0.0,120.73979253543403,0.0,32.264138403334265,0.0,89.74437244127654,0.0,0.0,0.0,0.0,90.24496673785984,0.0,19.31961573770642,0.0,5.893389212275206,0.0,0.0,0.0,0.0,5.958794992767541,0.0,0.0,0.0,27.796185910082663,21.0,24.0,0.0,0.0,32.264138403334265,21.0,24.0,0.0,0.0,19.31961573770642,21.0,24.0,2023-07-31 08:45:00,0.7518398074789777,-0.6593458151000685,0.0
2023-07-31 09:00:00, 07/31  09:15:00,78.98,2.975,0.0,0.72567,0.72567,82.18653982739184,93.14692446999632,41.32288234237116,0.0,0.0,0.0,0.0,137.05742092193657,0.0,32.854652121846335,0.0,122.47919400876528,0.0,0.0,0.0,0.0,125.7320969912202,0.0,19.3656390140534,0.0,8.54550492647881,0.0,0.0,0.0,0.0,8.759845286998935,0.0,0.0,0.0,27.881411015217694,21.0,24.0,0.0,0.0,32.854652121846335,21.0,24.0,0.0,0.0,19.3656390140534,21.0,24.0,2023-07-31 09:00:00,0.7071067811865476,-0.7071067811865475,0.0
2023-07-31 09:15:00, 07/31  09:30:00,78.98,2.85,0.0,0.72567,0.72567,82.56533870829469,92.80570948696868,41.849159075304094,0.0,0.0,0.0,0.0,134.292217964159,0.0,33.91340210017852,0.0,87.70887248494574,0.0,0.0,0.0,0.0,92.13090110675678,0.0,19.44542791563165,0.0,6.388316409779378,0.0,0.0,0.0,0.0,6.616914503316686,0.0,0.0,0.0,28.091854837941494,21.0,24.0,0.0,0.0,33.91340210017852,21.0,24.0,0.0,0.0,19.44542791563165,21.0,24.0,2023-07-31 09:15:00,0.659345815100069,-0.7518398074789773,0.0
2023-07-31 09:30:00, 07/31  09:45:00,78.98,2.725,0.0,0.72567,0.72567,82.780013934615,91.96432914244936,74.96103506268105,0.0,0.0,0.0,0.0,168.7559352397701,0.0,34.49512246793669,0.0,112.73808809517004,0.0,0.0,0.0,0.0,119.31895710933802,0.0,19.49451434530745,0.0,8.489000038825791,0.0,0.0,0.0,0.0,9.021242696937792,0.0,0.0,0.0,28.211118852563885,21.0,24.0,0.0,0.0,34.49512246793669,21.0,24.0,0.0,0.0,19.49451434530745,21.0,24.0,2023-07-31 09:30:00,0.6087614290087209,-0.793353340291235,0.0
2023-07-31 09:45:00, 07/31  10:00:00,78.98,2.6,0.0,0.72567,0.72567,83.04322854639278,91.37851362077204,102.80374381211692,0.0,0.0,0.0,0.0,179.8518387699183,0.0,35.163927146678375,0.0,125.10140025791335,0.0,0.0,0.0,0.0,121.40703700604185,0.0,19.551759654735665,0.0,9.639930486748268,0.0,0.0,0.0,0.0,9.558840570096088,0.0,0.0,0.0,28.357349192440434,21.0,24.0,0.0,0.0,35.163927146678375,21.0,24.0,0.0,0.0,19.551759654735665,21.0,24.0,2023-07-31 09:45:00,0.5555702330196025,-0.831469612302545,0.0
2023-07-31 10:00:00, 07/31  10:15:00,79.47500000000001,2.6,0.0,0.72567,0.72567,83.54633077982587,91.90934422107436,71.60378453431484,0.0,0.0,0.0,0.0,169.38978036403284,0.0,36.19546836614791,0.0,82.70015647650176,0.0,0.0,0.0,0.0,87.39508841368723,0.0,19.633849504000047,0.0,6.0408138728803085,0.0,0.0,0.0,0.0,6.419012081932225,0.0,0.0,0.0,28.63685043323659,21.0,24.0,0.0,0.0,36.19546836614791,21.0,24.0,0.0,0.0,19.633849504000047,21.0,24.0,2023-07-31 10:00:00,0.5000000000000003,-0.8660254037844385,0.0
2023-07-31 10:15:00, 07/31  10:30:00,79.97,2.6,0.0,0.72567,0.72567,83.97879076010312,90.82387420701244,53.44987112731978,0.0,0.0,0.0,0.0,146.82197011865503,0.0,36.97852542803053,0.0,69.74618684544964,0.0,0.0,0.0,0.0,71.47429786247923,0.0,19.696136130160284,0.0,5.521297966654871,0.0,0.0,0.0,0.0,5.541429911957795,0.0,0.0,0.0,28.877105977835065,21.0,24.0,0.0,0.0,36.97852542803053,21.0,24.0,0.0,0.0,19.696136130160284,21.0,24.0,2023-07-31 10:15:00,0.4422886902190017,-0.8968727415326881,0.0
2023-07-31 10:30:00, 07/31  10:45:00,80.465,2.6,33.0,0.72567,0.72567,84.44218871278495,89.87327702883042,90.97141041714504,0.0,0.0,0.0,0.0,175.39512405328645,0.0,37.872391745549294,0.0,97.342650238554,0.0,0.0,0.0,0.0,94.2656310757967,0.0,19.75790985102892,0.0,5.724444240087634,0.0,0.0,0.0,0.0,5.710523436470592,0.0,0.0,0.0,29.13454928488053,21.0,24.0,0.0,0.0,37.872391745549294,21.0,24.0,0.0,0.0,19.75790985102892,21.0,24.0,2023-07-31 10:30:00,0.3826834323650899,-0.9238795325112868,0.0
2023-07-31 10:45:00, 07/31  11:00:00,80.96,2.6,66.0,0.72567,0.72567,84.81708369124661,88.72574267042779,176.2312961524126,0.0,0.0,0.0,0.0,263.42353213335633,0.0,39.03068108125998,0.0,192.0744319813724,0.0,0.0,0.0,0.0,192.8309366642017,0.0,19.81307028581212,0.0,8.511814878737216,0.0,0.0,0.0,0.0,8.856387772436083,0.0,0.0,0.0,29.34282427291478,21.0,24.000000000000004,0.0,0.0,39.03068108125998,21.0,24.000000000000004,0.0,0.0,19.81307028581212,21.0,24.000000000000004,2023-07-31 10:45:00,0.3214394653031617,-0.9469301294951056,0.0
2023-07-31 11:00:00, 07/31  11:15:00,81.725,2.475,99.0,0.72567,0.72567,85.31406521289202,87.58947173047132,240.992932204236,0.0,0.0,0.0,0.0,322.2611317139385,0.0,40.76417041029146,0.0,279.4677702631489,0.0,0.0,0.0,0.0,278.430272613418,0.0,19.88484672456796,0.0,10.413774140517376,0.0,0.0,0.0,0.0,10.567155472881618,0.0,0.0,0.0,29.61892511827334,21.0,24.0,0.0,0.0,40.76417041029146,21.0,24.0,0.0,0.0,19.88484672456796,21.0,24.0,2023-07-31 11:00:00,0.258819045102521,-0.9659258262890682,0.0
2023-07-31 11:15:00, 07/31  11:30:00,82.49000000000001,2.35,132.0,0.72567,0.72567,85.89313725682987,86.21334679404968,288.2708792569225,0.0,0.0,0.0,0.0,371.0385454873336,0.0,43.27658657942935,0.0,366.5097129220993,0.0,0.0,0.0,0.0,369.0297693906377,0.0,19.969669572035546,0.0,12.07351641894066,0.0,0.0,0.0,0.0,12.22808110852719,0.0,0.0,0.0,29.94063180934993,21.000000000000004,24.0,0.0,0.0,43.27658657942935,21.000000000000004,24.0,0.0,0.0,19.969669572035546,21.000000000000004,24.0,2023-07-31 11:15:00,0.1950903220161286,-0.9807852804032304,0.0
2023-07-31 11:30:00, 07/31  11:45:00,83.25500000000001,2.225,131.75,0.72567,0.72567,86.75135882700008,84.67885098487163,163.21123900189406,0.0,0.0,0.0,0.0,252.0126229597079,0.0,46.2164875886753,0.0,240.5154192413451,0.0,0.0,0.0,0.0,241.4753416257548,0.0,20.083388365828185,0.0,9.493006569695163,0.0,0.0,0.0,0.0,9.535447431435347,0.0,0.0,0.0,30.4174215705556,21.000000000000004,24.0,0.0,0.0,46.2164875886753,21.000000000000004,24.0,0.0,0.0,20.083388365828185,21.000000000000004,24.0,2023-07-31 11:30:00,0.130526192220052,-0.9914448613738104,0.0
2023-07-31 11:45:00, 07/31  12:00:00,84.02,2.1,131.5,0.72567,0.72567,87.09880367611474,82.94116109492275,169.40269591275683,0.0,0.0,0.0,0.0,262.2205452147379,0.0,47.69519302302903,0.0,238.5882847512433,0.0,0.0,0.0,0.0,252.8983197427527,0.0,20.16742823991132,0.0,12.39750274086122,0.0,0.0,0.0,0.0,12.926136880201122,0.0,0.0,0.0,30.61044648673046,21.00000000000003,24.00000000000004,0.0,0.0,47.6951930230291,21.00000000000003,24.00000000000004,0.0,0.0,20.16742823991135,21.00000000000003,24.00000000000004,2023-07-31 11:45:00,0.0654031292301435,-0.9978589232386036,0.0
2023-07-31 12:00:00, 07/31  12:15:00,83.525,2.725,131.25,0.72567,0.72567,87.4517104621384,81.26378125461892,167.79758411062167,0.0,0.0,0.0,0.0,242.2199252800634,0.0,48.60864018105708,0.0,157.33135076231258,0.0,0.0,0.0,0.0,168.41499901293116,0.0,20.25174514221185,0.0,12.887871787723796,0.0,0.0,0.0,0.0,13.493309306766346,0.0,0.0,0.0,30.80650581229911,21.0,24.0,0.0,0.0,48.60864018105708,21.0,24.0,0.0,0.0,20.25174514221185,21.0,24.0,2023-07-31 12:00:00,1.2246467991473532e-16,-1.0,0.0
2023-07-31 12:15:00, 07/31  12:30:00,83.03,3.35,131.0,0.72567,0.72567,87.73859854551112,80.45565567634195,164.2380884872507,0.0,0.0,0.0,0.0,218.7247582472816,0.0,48.67161791112594,0.0,55.85356780516699,0.0,0.0,0.0,0.0,60.39295173653748,0.0,20.32138988257528,0.0,13.50468066935772,0.0,0.0,0.0,0.0,13.075576551610148,0.0,0.0,0.0,30.965888080839512,21.0,24.0,0.0,0.0,48.67161791112594,21.0,24.0,0.0,0.0,20.32138988257528,21.0,24.0,2023-07-31 12:15:00,-0.0654031292301428,-0.9978589232386036,0.0
2023-07-31 12:30:00, 07/31  12:45:00,82.535,3.975,115.75,0.72567,0.72567,88.35291650818375,79.96638786029561,111.30741086645408,0.0,0.0,0.0,0.0,207.3303150299,0.0,48.46468923132753,0.0,-70.22465818155,0.0,0.0,0.0,0.0,-45.1084841366287,0.0,20.41613015380895,0.0,5.165676902659177,0.0,0.0,0.0,0.0,6.989179867755377,0.0,0.0,0.0,31.307175837879864,21.0,24.0,0.0,0.0,48.46468923132753,21.0,24.0,0.0,0.0,20.41613015380895,21.0,24.0,2023-07-31 12:30:00,-0.1305261922200513,-0.9914448613738104,0.0
2023-07-31 12:45:00, 07/31  13:00:00,82.04,4.6,100.5,0.72567,0.72567,88.61342706005377,78.48850695925441,151.2219327713371,0.0,0.0,0.0,0.0,236.31619399447283,0.0,47.77429701967797,0.0,-110.80892104101976,0.0,0.0,0.0,0.0,-103.40705056668016,0.0,20.451412617070577,0.0,6.974959405588121,0.0,0.0,0.0,0.0,8.085858319607377,0.0,0.0,0.0,31.451903922252093,21.0,24.0,0.0,0.0,47.77429701967797,21.0,24.0,0.0,0.0,20.451412617070577,21.0,24.0,2023-07-31 12:45:00,-0.1950903220161279,-0.9807852804032304,0.0
