,Date/Time,temp_amb,Environment:Site Wind Speed [m/s](TimeStep),solar,occ,LIVING_UNIT1:Space People Occupant Count [](TimeStep),temp_room,LIVING_UNIT1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),ATTIC_UNIT1:Zone Mean Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),heating,cooling,LIVING_UNIT1:Zone Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep) ,Time,day_sin,day_cos,phvac
2023-06-01 02:15:00, 06/01  02:30:00,61.97,3.95,0.0,3.0,3.0,70.6338785931588,296.4441322385896,887.6294521773499,0.0,0.0,-1297.0938556720375,0.0,-112.9162254178628,0.0,20.98231000292432,0.0,-1806.3346252813835,0.0,0.0,2115.71747488816,0.0,306.65592276404686,0.0,19.903605878221125,0.0,-114.48176999615532,0.0,0.0,0.0,0.0,-116.65657439965264,0.0,0.0,1297.0701717753282,21.46326588508822,21.0,24.0,2115.71747488816,0.0,20.98231000292432,21.0,24.0,0.0,0.0,19.903605878221125,21.0,24.0,2023-06-01 02:15:00,0.5555702330196022,0.8314696123025452,-1297.0701717753282
2023-06-01 02:30:00, 06/01  02:45:00,61.655,4.075,0.0,3.0,3.0,70.46024843083097,298.00262740224343,871.7012319949197,0.0,0.0,-1282.4006437272724,0.0,-114.2179309268398,0.0,19.00772826575892,0.0,-1014.7551103611164,0.0,0.0,804.5816578516719,0.0,-191.0557052114385,0.0,19.469111423646737,0.0,-76.10107391545634,0.0,0.0,0.0,0.0,-79.29359725098314,0.0,0.0,1282.3665824383622,21.36680468379498,21.0,24.000000000000004,804.5816578516718,0.0,19.00772826575892,21.0,24.000000000000004,0.0,0.0,19.469111423646737,21.0,24.000000000000004,2023-06-01 02:30:00,0.6087614290087205,0.7933533402912353,-1282.3665824383622
2023-06-01 02:45:00, 06/01  03:00:00,61.34,4.2,0.0,3.0,3.0,70.28944603342572,299.148197407386,848.0149489361899,0.0,0.0,-1267.9385387471152,0.0,-118.46899166622586,0.0,18.865216172939203,0.0,-873.8299578749628,0.0,0.0,811.7515345152411,0.0,-97.79402784679414,0.0,19.18969334879856,0.0,-55.08767354895205,0.0,0.0,0.0,0.0,-55.40157058985396,0.0,0.0,1267.890347342813,21.27191446301429,21.0,24.0,811.7515345152411,0.0,18.865216172939203,21.0,24.0,0.0,0.0,19.18969334879856,21.0,24.0,2023-06-01 02:45:00,0.6593458151000688,0.7518398074789774,-1267.890347342813
2023-06-01 03:00:00, 06/01  03:15:00,61.025,4.300000000000001,0.0,3.0,3.0,70.12338096913656,299.52880158003995,822.2325620878044,0.0,0.0,-1253.8697743415364,0.0,-119.2372144244045,0.0,18.52421106169283,0.0,-925.0456154941307,0.0,0.0,828.9077248490421,0.0,-55.48532203807496,0.0,19.008482372482938,0.0,-43.76182470829985,0.0,0.0,0.0,0.0,-38.52013943096388,0.0,0.0,1253.8120200300384,21.17965609396476,21.0,24.0,828.907724849042,0.0,18.52421106169283,21.0,24.0,0.0,0.0,19.008482372482938,21.0,24.0,2023-06-01 03:00:00,0.7071067811865475,0.7071067811865476,-1253.8120200300384
2023-06-01 03:15:00, 06/01  03:30:00,60.71,4.4,0.0,3.0,3.0,69.88766340922058,300.5041453029999,827.3999293293431,0.0,0.0,-1233.922346964211,0.0,-84.57380340955497,0.0,18.233627706398,0.0,-862.0342198883952,0.0,0.0,843.5271636400071,0.0,-29.499414584778968,0.0,18.78674355014129,0.0,-26.098744336942296,0.0,0.0,0.0,0.0,-20.084902813683257,0.0,0.0,1233.8382449110877,21.04870189401143,21.0,24.0,843.5271636400071,0.0,18.233627706398,21.0,24.0,0.0,0.0,18.78674355014129,21.0,24.0,2023-06-01 03:15:00,0.7518398074789773,0.659345815100069,-1233.8382449110877
2023-06-01 03:30:00, 06/01  03:45:00,60.395,4.5,0.0,3.0,3.0,69.71557628727875,301.53781057572377,808.4257574414776,0.0,0.0,-1219.3507403448832,0.0,-111.4520390357253,0.0,16.40529623611988,0.0,-250.53344790011715,0.0,0.0,0.0,0.0,-251.5191516822151,0.0,21.375494531702003,0.0,-323.4097343829015,0.0,0.0,685.4577873149531,0.0,351.6360934115053,0.0,0.0,1219.329916095804,20.953097937377084,21.0,24.0,0.0,0.0,16.40529623611988,21.0,24.0,685.4577873149528,0.0,21.375494531702003,21.0,24.0,2023-06-01 03:30:00,0.7933533402912352,0.6087614290087207,-1219.329916095804
2023-06-01 03:45:00, 06/01  04:00:00,60.08,4.6,0.0,3.0,3.0,70.30511430195979,303.40303751610725,469.8887989630217,0.0,0.0,-423.2159579770799,0.0,295.77622887096203,0.0,17.743356255173904,0.0,-712.4700660514708,0.0,0.0,868.1930412325344,0.0,114.04602601594976,0.0,20.45186272582277,0.0,-61.4864970690087,0.0,0.0,0.0,0.0,-18.93729050616449,0.0,0.0,423.1998119950493,21.280619056644326,21.0,24.0,868.1930412325344,0.0,17.743356255173904,21.0,24.0,0.0,0.0,20.45186272582277,21.0,24.0,2023-06-01 03:45:00,0.8314696123025451,0.5555702330196024,-423.1998119950493
2023-06-01 04:00:00, 06/01  04:15:00,59.81,4.6,0.0,3.0,3.0,70.53362364461802,304.1192455412536,286.2455065893166,0.0,0.0,-429.73740377987895,0.0,167.04227242659758,0.0,20.21150633391904,0.0,-1918.064919689452,0.0,0.0,2232.056386118369,0.0,319.8339788139736,0.0,19.719397590377383,0.0,-112.12678307376396,0.0,0.0,0.0,0.0,-114.27403760996242,0.0,0.0,429.7302563426824,21.40756869145445,21.0,24.0,2232.056386118369,0.0,20.21150633391904,21.0,24.0,0.0,0.0,19.71939759037738,21.0,24.0,2023-06-01 04:00:00,0.8660254037844386,0.5000000000000001,-429.7302563426824
2023-06-01 04:15:00, 06/01  04:30:00,59.540000000000006,4.6,0.0,3.0,3.0,70.66355813211102,303.38608245594145,224.527631253636,0.0,0.0,-433.45867655220286,0.0,96.97158770655643,0.0,18.38443875741974,0.0,-1029.2395333484908,0.0,0.0,835.9397609576463,0.0,-173.74193829559582,0.0,19.282374595191584,0.0,-76.70518339470576,0.0,0.0,0.0,0.0,-79.51237711731049,0.0,0.0,433.4466907090279,21.479754517839453,21.0,24.000000000000004,835.9397609576461,0.0,18.38443875741974,21.0,24.000000000000004,0.0,0.0,19.282374595191584,21.0,24.000000000000004,2023-06-01 04:15:00,0.8968727415326883,0.4422886902190014,-433.4466907090279
2023-06-01 04:30:00, 06/01  04:45:00,59.27,4.6,39.5,3.0,3.0,70.8102864135125,303.02549683568355,231.29246321033725,0.0,0.0,-437.658863186712,0.0,95.79936682729684,0.0,21.061222832035288,0.0,-1782.0174022936767,0.0,0.0,2103.807006645694,0.0,307.2108370433984,0.0,18.978827211076737,0.0,-51.7148319206151,0.0,0.0,0.0,0.0,-52.42488675649288,0.0,0.0,437.6497149925687,21.561270229729203,21.00000000000002,24.000000000000032,2103.8070066456944,0.0,21.06122283203532,21.00000000000002,24.000000000000032,0.0,0.0,18.97882721107676,21.00000000000002,24.000000000000032,2023-06-01 04:30:00,0.9238795325112868,0.3826834323650898,-437.6497149925687
2023-06-01 04:45:00, 06/01  05:00:00,59.0,4.6,74.0,3.0,3.0,70.09952655797302,301.9709076411765,524.2285220751927,0.0,0.0,-1252.5125089055591,0.0,-408.3734818655645,0.0,18.963424593444657,0.0,-1042.8607943422653,0.0,0.0,806.8106046024456,0.0,-219.604277704464,0.0,21.461072229418644,0.0,-334.16092180893395,0.0,0.0,681.1523173324391,0.0,336.4225940930852,0.0,0.0,1252.489656954439,21.166403643318343,21.0,24.0,806.8106046024456,0.0,18.963424593444657,21.0,24.0,681.1523173324389,0.0,21.461072229418644,21.0,24.0,2023-06-01 04:45:00,0.9469301294951056,0.3214394653031617,-1252.489656954439
2023-06-01 05:00:00, 06/01  05:15:00,59.495,4.475,108.5,3.0,3.0,70.75967130429146,331.2597403450104,446.3102687816464,0.0,0.0,-436.2838923938598,0.0,252.54977667801523,0.0,19.00045892614692,0.0,-844.1759598496299,0.0,0.0,804.947383085316,0.0,-77.85855819028107,0.0,20.46586862941836,0.0,-71.2739055452211,0.0,0.0,0.0,0.0,-30.80235708691128,0.0,0.0,436.266444550316,21.53315072460637,21.0,24.0,804.9473830853159,0.0,19.00045892614692,21.0,24.0,0.0,0.0,20.46586862941836,21.0,24.0,2023-06-01 05:00:00,0.9659258262890682,0.2588190451025209,-436.266444550316
2023-06-01 05:15:00, 06/01  05:30:00,59.99,4.35,143.0,3.0,3.0,70.20040192536784,321.875622134348,635.2034122833556,0.0,0.0,-1261.2893378167764,0.0,-263.35467154091725,0.0,18.95832770875499,0.0,-812.0590968782756,0.0,0.0,807.0670322070811,0.0,-4.687955895168134,0.0,19.748753955986484,0.0,-117.58900986089895,0.0,0.0,0.0,0.0,-122.05574022796073,0.0,0.0,1261.2533376033234,21.222445514093245,21.0,24.000000000000004,807.0670322070811,0.0,18.95832770875499,21.0,24.000000000000004,0.0,0.0,19.748753955986484,21.0,24.000000000000004,2023-06-01 05:15:00,0.9807852804032304,0.1950903220161283,-1261.2533376033234
2023-06-01 05:30:00, 06/01  05:45:00,60.485,4.225,225.25,3.0,3.0,70.23293730167116,329.6647982973084,914.4468551707434,0.0,0.0,-1264.1502282740316,0.0,-44.70604413823506,0.0,17.775646497690232,0.0,-163.2073276943054,0.0,0.0,0.0,0.0,-164.77473855379222,0.0,19.309064477116216,0.0,-79.1820938848906,0.0,0.0,0.0,0.0,-82.33811424741772,0.0,0.0,1264.10991239334,21.24052072315064,21.0,24.0,0.0,0.0,17.775646497690232,21.0,24.0,0.0,0.0,19.309064477116216,21.0,24.0,2023-06-01 05:30:00,0.9914448613738104,0.1305261922200517,-1264.10991239334
2023-06-01 05:45:00, 06/01  06:00:00,60.98,4.1,307.5,3.0,3.0,70.36845885937868,327.50494055826465,991.249901364468,0.0,0.0,-1275.7775253849263,0.0,69.39954910595047,0.0,17.792551571478697,0.0,-18.89574564045741,0.0,0.0,0.0,0.0,-68.14588592716508,0.0,19.071454505716503,0.0,-60.09750023782826,0.0,0.0,0.0,0.0,-54.14565498648867,0.0,0.0,1275.715860138789,21.315810477432603,21.0,24.0,0.0,0.0,17.792551571478697,21.0,24.0,0.0,0.0,19.071454505716503,21.0,24.0,2023-06-01 05:45:00,0.9978589232386036,0.0654031292301432,-1275.715860138789
2023-06-01 06:00:00, 06/01  06:15:00,61.745000000000005,3.85,389.75,3.0,3.0,70.59688202196601,338.18858091245806,1094.7295758654006,0.0,0.0,-1295.358807247758,0.0,136.71726465054536,0.0,20.44865140317328,0.0,-338.95575482043364,0.0,0.0,732.0878717277519,0.0,386.9066198420402,0.0,18.859475885609857,0.0,-32.27338534252959,0.0,0.0,0.0,0.0,-32.74822198568322,0.0,0.0,1295.334809659239,21.44271223442556,21.0,24.0,732.0878717277519,0.0,20.44865140317328,21.0,24.0,0.0,0.0,18.85947588560986,21.0,24.0,2023-06-01 06:00:00,1.0,6.123233995736766e-17,-1295.334809659239
2023-06-01 06:15:00, 06/01  06:30:00,62.510000000000005,3.6,472.0,3.0,3.0,70.89860512658933,335.98012729013954,1169.2923490536546,0.0,0.0,-1321.1905379307634,0.0,183.89293682422272,0.0,20.616829288227585,0.0,44.03975011132559,0.0,0.0,0.0,0.0,60.48753773962508,0.0,21.486006216317868,0.0,-310.7059945969559,0.0,0.0,679.8978721323064,0.0,358.3781440586436,0.0,0.0,1321.16320694588,21.610336181438512,21.0,24.0,0.0,0.0,20.616829288227585,21.0,24.0,679.8978721323062,0.0,21.486006216317868,21.0,24.0,2023-06-01 06:15:00,0.9978589232386036,-0.0654031292301429,-1321.16320694588
2023-06-01 06:30:00, 06/01  06:45:00,63.275,3.35,387.25,3.0,3.0,71.0960654936466,333.5974207390624,1169.6291976547254,0.0,0.0,-1338.113780519254,0.0,162.4477037560673,0.0,21.06672424202816,0.0,144.52303087729234,0.0,0.0,0.0,0.0,77.35460762666962,0.0,20.65680284941449,0.0,-85.06865303661445,0.0,0.0,0.0,0.0,39.32721641480499,0.0,0.0,1338.0404314950906,21.720036385359226,21.000000000000007,24.000000000000007,0.0,0.0,21.06672424202816,21.000000000000007,24.000000000000007,0.0,0.0,20.656802849414497,21.000000000000007,24.000000000000007,2023-06-01 06:30:00,0.9914448613738104,-0.1305261922200513,-1338.0404314950906
2023-06-01 06:45:00, 06/01  07:00:00,64.04,3.1,302.5,3.0,3.0,71.26005563467045,332.7696363066622,1126.6046189951164,0.0,0.0,-1352.208888037317,0.0,109.48516253034008,0.0,22.307675873811096,0.0,189.2568186286548,0.0,0.0,0.0,0.0,190.2114684781692,0.0,19.97449882939689,0.0,-109.14344126317384,0.0,0.0,0.0,0.0,-112.69085201804056,0.0,0.0,1352.1660872579184,21.81114201926136,21.0,24.000000000000004,0.0,0.0,22.307675873811096,21.0,24.000000000000004,0.0,0.0,19.97449882939689,21.0,24.000000000000004,2023-06-01 06:45:00,0.9807852804032304,-0.1950903220161279,-1352.1660872579184
2023-06-01 07:00:00, 06/01  07:15:00,64.76,3.35,217.75,2.6493,2.6493,71.4180276709061,304.55934997338426,1085.446942906848,0.0,0.0,-1365.9230931773145,0.0,27.76588777662869,0.0,23.62019913016983,0.0,115.66620554696522,0.0,0.0,0.0,0.0,113.44229538287236,0.0,19.308433207109168,0.0,-30.56366292175214,0.0,0.0,0.0,0.0,-33.54373694129212,0.0,0.0,1365.89161968877,21.8989042616145,21.0,24.000000000000004,0.0,0.0,23.62019913016983,21.0,24.000000000000004,0.0,0.0,19.308433207109168,21.0,24.000000000000004,2023-06-01 07:00:00,0.9659258262890684,-0.2588190451025206,-1365.89161968877
2023-06-01 07:15:00, 06/01  07:30:00,65.48,3.6,133.0,2.6493,2.6493,72.28313312599863,304.0815221624388,709.2933111112598,0.0,0.0,-479.9335558958011,0.0,502.6796342854093,0.0,24.314133515405665,0.0,140.2414108245359,0.0,0.0,0.0,0.0,147.94854243003664,0.0,19.24817804107892,0.0,-21.534951651163947,0.0,0.0,0.0,0.0,-27.72487979413553,0.0,0.0,479.9161142152985,22.37951840333257,21.0,24.0,0.0,0.0,24.314133515405665,21.0,24.0,0.0,0.0,19.24817804107892,21.0,24.0,2023-06-01 07:15:00,0.9469301294951056,-0.3214394653031613,-479.9161142152985
2023-06-01 07:30:00, 06/01  07:45:00,66.2,3.85,99.75,2.6493,2.6493,71.74688142376911,295.62397747745035,847.1485348523772,0.0,0.0,-1394.1827825308742,0.0,-162.68289436262154,0.0,25.054436222103654,0.0,136.694777172722,0.0,0.0,0.0,0.0,136.25421659933463,0.0,19.14396165490456,0.0,-16.720221894259872,0.0,0.0,0.0,0.0,-16.122158958012058,0.0,0.0,1394.115339809748,22.08160079098284,21.0,24.0,0.0,0.0,25.054436222103654,21.0,24.0,0.0,0.0,19.14396165490456,21.0,24.0,2023-06-01 07:30:00,0.9238795325112868,-0.3826834323650895,-1394.115339809748
2023-06-01 07:45:00, 06/01  08:00:00,66.92,4.1,66.5,2.6493,2.6493,70.75417786799596,303.4703690433045,1479.3172075826174,0.0,0.0,-2182.908212987716,0.0,-399.94677742368873,0.0,25.913225172526683,0.0,54.7840615308179,0.0,0.0,0.0,0.0,61.25522980047862,0.0,19.052020242635425,0.0,-2.8389572359914244,0.0,0.0,0.0,0.0,-4.235097566256743,0.0,0.0,2182.837249461996,21.53009881555331,21.0,24.0,0.0,0.0,25.913225172526683,21.0,24.0,0.0,0.0,19.052020242635425,21.0,24.0,2023-06-01 07:45:00,0.8968727415326884,-0.4422886902190011,-2182.837249461996
2023-06-01 08:00:00, 06/01  08:15:00,66.2,3.85,33.25,1.22583,1.22583,71.84081382077278,168.64205353436182,875.2823375747712,0.0,0.0,-467.4937975950184,0.0,317.121869251867,0.0,26.04680341068838,0.0,56.85301209272468,0.0,0.0,0.0,0.0,69.88954539544281,0.0,19.052533503886984,0.0,-3.678493654372173,0.0,0.0,0.0,0.0,-5.051673781087686,0.0,0.0,467.47838508979,22.13378545598488,21.0,24.0,0.0,0.0,26.04680341068838,21.0,24.0,0.0,0.0,19.052533503886984,21.0,24.0,2023-06-01 08:00:00,0.8660254037844387,-0.4999999999999998,-467.47838508979
2023-06-01 08:15:00, 06/01  08:30:00,65.48,3.6,0.0,1.22583,1.22583,72.70514744083704,163.76891344275273,421.1422089749866,0.0,0.0,0.0,0.0,588.437399970912,0.0,24.20122824366581,0.0,278.14585892282673,0.0,0.0,-563.5411241148028,0.0,-276.69330892723934,0.0,19.034384265357147,0.0,-2.6231308390744283,0.0,0.0,0.0,0.0,-2.5324025304058484,0.0,0.0,0.0,22.61397080046502,21.0,24.0,0.0,563.5411241148026,24.20122824366581,21.0,24.0,0.0,0.0,19.034384265357147,21.0,24.0,2023-06-01 08:15:00,0.8314696123025455,-0.555570233019602,0.0
2023-06-01 08:30:00, 06/01  08:45:00,64.76,3.35,70.75,1.22583,1.22583,73.33558266778866,160.306174997923,343.1176976805584,0.0,0.0,0.0,0.0,486.0369111699265,0.0,25.412396621307643,0.0,126.19153584792872,0.0,0.0,0.0,0.0,89.57397007152964,0.0,19.025078868092084,0.0,-1.8470066488961363,0.0,0.0,0.0,0.0,-1.9465153286681924,0.0,0.0,0.0,22.96421259321592,21.0,24.0,0.0,0.0,25.412396621307643,21.0,24.0,0.0,0.0,19.025078868092084,21.0,24.0,2023-06-01 08:30:00,0.7933533402912354,-0.6087614290087203,0.0
2023-06-01 08:45:00, 06/01  09:00:00,64.04,3.1,141.5,1.22583,1.22583,74.11910996131614,158.87936313288677,371.9780927997489,0.0,0.0,0.0,0.0,519.1211165190971,0.0,26.64619545883192,0.0,209.3261937671647,0.0,0.0,0.0,0.0,212.25981988022144,0.0,19.02251574043445,0.0,-0.4833925280875455,0.0,0.0,0.0,0.0,-0.536343508210743,0.0,0.0,0.0,23.39950553406452,21.0,24.0,0.0,0.0,26.64619545883192,21.0,24.0,0.0,0.0,19.02251574043445,21.0,24.0,2023-06-01 08:45:00,0.7518398074789777,-0.6593458151000685,0.0
2023-06-01 09:00:00, 06/01  09:15:00,65.795,3.475,212.25,0.72567,0.72567,74.76307647405534,108.27761386789524,436.4220546535894,0.0,0.0,0.0,0.0,493.62340150801344,0.0,26.698839965707563,0.0,743.7684789834469,0.0,0.0,-689.1976045313723,0.0,79.74672798704688,0.0,19.037636103879645,0.0,2.1709534636425243,0.0,0.0,0.0,0.0,1.7108312365468454,0.0,0.0,0.0,23.757264707808524,21.0,24.0,0.0,689.1976045313722,26.698839965707563,21.0,24.0,0.0,0.0,19.037636103879645,21.0,24.0,2023-06-01 09:00:00,0.7071067811865476,-0.7071067811865475,0.0
2023-06-01 09:15:00, 06/01  09:30:00,67.55,3.85,283.0,0.72567,0.72567,75.61789047973895,107.48519801598496,511.3899466886452,0.0,0.0,0.0,0.0,572.3741023424009,0.0,26.89375086239084,0.0,2121.549670966713,0.0,0.0,-2097.0110979366123,0.0,26.270422454306075,0.0,19.07430903642057,0.0,5.885392049004748,0.0,0.0,0.0,0.0,5.5129312567832764,0.0,0.0,0.0,24.23216137763275,21.0,24.0,0.0,2097.0110979366123,26.89375086239084,21.0,24.0,0.0,0.0,19.07430903642057,21.0,24.0,2023-06-01 09:15:00,0.659345815100069,-0.7518398074789773,0.0
2023-06-01 09:30:00, 06/01  09:45:00,69.305,4.225,323.5,0.72567,0.72567,76.4267263768241,105.50708145256088,452.4676017549108,0.0,0.0,0.0,0.0,551.6548603961309,0.0,28.360045094845702,0.0,2488.4566150103774,0.0,0.0,-2318.3217654987902,0.0,175.60041065925537,0.0,19.137085571501625,0.0,9.488222587831803,0.0,0.0,0.0,0.0,9.478217912378236,0.0,0.0,0.0,24.68151465379117,21.0,24.000000000000004,0.0,2318.3217654987902,28.360045094845702,21.0,24.000000000000004,0.0,0.0,19.137085571501625,21.0,24.000000000000004,2023-06-01 09:30:00,0.6087614290087209,-0.793353340291235,0.0
2023-06-01 09:45:00, 06/01  10:00:00,71.06,4.6,364.0,0.72567,0.72567,77.04606817360832,103.87463911597948,433.08664505787976,0.0,0.0,0.0,0.0,483.2783809951966,0.0,27.56116733698304,0.0,3575.1143932554564,0.0,0.0,-3662.9092948567854,0.0,-15.421529817840192,0.0,19.211131554344625,0.0,13.265546956317404,0.0,0.0,0.0,0.0,12.43052062870785,0.0,0.0,0.0,25.0255934297824,21.0,24.0,0.0,3662.9092948567854,27.56116733698304,21.0,24.0,0.0,0.0,19.211131554344625,21.0,24.0,2023-06-01 09:45:00,0.5555702330196025,-0.831469612302545,0.0
2023-06-01 10:00:00, 06/01  10:15:00,72.05,4.75,404.5,0.72567,0.72567,78.23048811083633,104.25719765654816,214.13907743934865,0.0,0.0,0.0,0.0,377.4561003156888,0.0,28.03400843243135,0.0,3874.060494432895,0.0,0.0,-3781.854019783404,0.0,68.4955136660804,0.0,19.33362797141688,0.0,9.044038768274818,0.0,0.0,0.0,0.0,10.233263201294369,0.0,0.0,0.0,25.68360450602019,21.0,24.0,0.0,3781.854019783403,28.03400843243135,21.0,24.0,0.0,0.0,19.33362797141688,21.0,24.0,2023-06-01 10:00:00,0.5000000000000003,-0.8660254037844385,0.0
2023-06-01 10:15:00, 06/01  10:30:00,73.04,4.9,445.0,0.72567,0.72567,78.94591178928368,102.1132295750968,86.20111168241989,0.0,0.0,0.0,0.0,216.8683112523911,0.0,28.388010186278407,0.0,3885.374073098782,0.0,0.0,-3870.90431942996,0.0,24.182826941518936,0.0,19.42471250564084,0.0,7.478172013120777,0.0,0.0,0.0,0.0,7.746703802233328,0.0,0.0,0.0,26.081062105157606,21.0,24.0,0.0,3870.90431942996,28.388010186278407,21.0,24.0,0.0,0.0,19.42471250564084,21.0,24.0,2023-06-01 10:15:00,0.4422886902190017,-0.8968727415326881,0.0
2023-06-01 10:30:00, 06/01  10:45:00,74.03,5.050000000000001,502.5,0.72567,0.72567,79.46369725212678,100.8541382523156,82.37115460016123,0.0,0.0,0.0,0.0,178.6586782202618,0.0,28.72116747225463,0.0,3994.460642670113,0.0,0.0,-3954.711124970348,0.0,35.90462541295171,0.0,19.507626677735377,0.0,7.565411192227557,0.0,0.0,0.0,0.0,7.475503761855955,0.0,0.0,0.0,26.36872069562599,21.0,24.0,0.0,3954.711124970347,28.72116747225463,21.0,24.0,0.0,0.0,19.507626677735377,21.0,24.0,2023-06-01 10:30:00,0.3826834323650899,-0.9238795325112868,0.0
2023-06-01 10:45:00, 06/01  11:00:00,75.02,5.2,560.0,0.72567,0.72567,79.94435727595254,99.80170169336456,81.47112989748688,0.0,0.0,0.0,0.0,168.87706778104396,0.0,28.623773121643016,0.0,4389.41436894357,0.0,0.0,-4433.31780232728,0.0,-9.523207118767534,0.0,19.586295286492245,0.0,7.016733218934213,0.0,0.0,0.0,0.0,7.088670701543814,0.0,0.0,0.0,26.635754042195853,21.0,24.0,0.0,4433.31780232728,28.623773121643016,21.0,24.0,0.0,0.0,19.586295286492245,21.0,24.0,2023-06-01 10:45:00,0.3214394653031617,-0.9469301294951056,0.0
2023-06-01 11:00:00, 06/01  11:15:00,76.00999999999999,5.575,617.5,0.72567,0.72567,80.20339660573724,99.0604342615832,148.64962105239533,0.0,0.0,0.0,0.0,232.23953333785613,0.0,28.979824519308377,0.0,4573.114094440275,0.0,0.0,-4522.8836965837645,0.0,36.9381971366894,0.0,19.63921405690676,0.0,10.863119558881566,0.0,0.0,0.0,0.0,10.652501116122789,0.0,0.0,0.0,26.77966478096513,21.0,24.0,0.0,4522.8836965837645,28.979824519308377,21.0,24.0,0.0,0.0,19.63921405690676,21.0,24.0,2023-06-01 11:00:00,0.258819045102521,-0.9659258262890682,0.0
2023-06-01 11:15:00, 06/01  11:30:00,77.0,5.95,675.0,0.72567,0.72567,80.82405794539828,98.17083570038824,93.69872367760848,0.0,0.0,0.0,0.0,207.42523781054635,0.0,29.432318561314577,0.0,4677.597142486053,0.0,0.0,-4636.710053631539,0.0,43.84040011118319,0.0,19.72804539993956,0.0,5.842616046869793,0.0,0.0,0.0,0.0,6.984129824663376,0.0,0.0,0.0,27.12447663633238,21.0,24.0,0.0,4636.710053631539,29.432318561314577,21.0,24.0,0.0,0.0,19.72804539993956,21.0,24.0,2023-06-01 11:15:00,0.1950903220161286,-0.9807852804032304,0.0
